User_ID,Tweet_ID,Tweet_Text
UID_6067922424808192085,TID_7047120455184989517,"மோடி ஆசீர்வாதத்தால் ஆட்சி நடக்கும் உத்திரபிரதேசத்தில் யோகியின் ஆட்சியில் தாழ்த்தப்பட்ட பெண் பொதுக் கிணற்றில் குடிநீர் எடுத்ததாக கூறி அந்தப் பெண்ணை பெண்ணென்றும் பாராமல் ஆதிக்க நாய்கள் செய்யும் அநியாயத்தை பாருங்கள். 
1/2 https://t.co/UGuhRgi6IOa~NzNUvwz:"
UID_6746212143004691877,TID_1168915317127428617,மோடி ஆசீர்வாதத்தால் ஆட்சி நடக்கும் உத்திரபிரதேசத்தில் யோகியின் யோகிதை ஆட்சியில் தாழ்த்தப்பட்ட பெண் பொதுக் கிணற்றில் குடிநீர் எடுத்ததாக கூறி அந்தப் பெண்ணை பெண்ணென்றும் பாராமல் ஆதிக்க நாய்கள் அவர்கள் செய்யும் அநியாயத்தை பாருங்கள். #bjpagainstdalith #bjpagainstnation https://t.co/k8xYWlouymTOy1_Gr1qS
UID_10230123592306615276,TID_1902230905743101516,"#Dalit_Lives_Matter சுதந்திர நாடா❓❓❓
மோடி ஆசீர்வாதத்தால் ஆட்சி நடக்கும் உத்திரபிரதேசத்தில் யோகியின் யோகிதை ஆட்சியில் தாழ்த்தப்பட்ட பெண் பொதுக் கிணற்றில் குடிநீர் எடுத்ததாக கூறி அந்தப் பெண்ணை பெண்ணென்றும் பாராமல் ஆதிக்க நாய்கள் அவர்கள் செய்யும் அநியாயத்தை பாருங்கள். https://t.co/3bD~oY8Uq7Yv-sHSWQLl"
UID_5577195571927199264,TID_10569729652996557929,மோடி ஆசீர்வாதத்தால் ஆட்சி நடக்கும் உத்திரபிரதேசத்தில் #யோகியின்_யோகிதை ஆட்சியில் #தாழ்த்தப்பட்ட பெண் பொதுக் கிணற்றில் குடிநீர் எடுத்ததாக கூறி அந்தப் பெண்ணை பெண்ணென்றும் பாராமல் ஆதிக்க நாய்கள் அவர்கள் செய்யும் அநியாயத்தை பாருங்கள். https://t.co/kS5oCr-M_zDyRWbWctQG
UID_18374973090163707637,TID_18299414306849051874,"पाकिस्तान में सरदार का ये हाल है
और यहां का सरदार मुल्लों के साथ मिलकर खालिस्तान का ख्वाब देख रहा है https://t.co/otcUWuR3ARY42RzlrOjR https://t.co/S:W-AJz_LTuEAO-wQqls https://t.co/7rSU:0uiE5zDAmYcNh6k"
UID_12680424667529453754,TID_4080198892734200392,"पाकिस्तान में सरदार का ये हाल है,और यहाँ का सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है। #PunjabElections2022 #Punjab #PunjabFiles #Sardar #AAPSweepsPunjab https://t.co/NHenqA_DI1q:mwstXkVQ"
UID_794588496772163807,TID_1724398496740166501,"पाकिस्तान में सरदार का ये हाल है
और यहां का सरदार मुल्लों के साथ मिलकर खालिस्तान का ख्वाब देख रहा है https://t.co/L5aw-ufEVRYBKKs1qtEn"
UID_2761703242234266038,TID_9439289490195758018,"दुःखद।पाकिस्तान में सरदार का ये हाल है जिनके सहयोग से  हिंदुस्तान का सरदार  खालिस्तान का ख्वाब देख रहा है।
वाट्स ऐप से साभार। https://t.co/YAtBEVWgqddcqr4hKVlM"
UID_12764649495204350496,TID_16176574911245118569,"पाकिस्तान में सरदार का ये हाल है,और यहाँ का सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है।
PYARA PAKISTAN 👇 https://t.co/Qu5_EPAALZ0AHtT2Cn1J"
UID_11158432126821311696,TID_701461759030154080,"पाकिस्तान में सरदार का ये हाल है,और यहाँ का सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है। https://t.co/UqYUqXZCVILNQFPUtAZN"
UID_3506317076793538612,TID_11588553279049100229,"पाकिस्तान में सरदार का ये हाल है,और यहाँ का सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है। https://t.co/L~jK~kD:QL6y4:QFwV2C"
UID_4433353941706478450,TID_8578484645118292240,"पाकिस्तान में सरदार का ये हाल है,और यहाँ का सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है। https://t.co/sSUJ2VTqFQpsgU:vRG8M"
UID_15680223916702473469,TID_5985742368744234688,"पाकिस्तान में सरदार का ये हाल है,

यहाँ का सरदार इनहि के साथ मिलकर खालिस्तान का स्वप्न देख रहा है और कुछ @v1mGTIIfNipHO जेसे राजनीतिक दल उसको समर्थन भी दे रहे हे. https://t.co/PccNKdxJWAr1kIk5LFOW"
UID_9109975126186257865,TID_12263637824370582886,"@fI_mQk4NU @fdltsuyEBRjlE पाकिस्तान में सरदार का ये हाल है
और यहां का सरदार मुल्लों के साथ मिलकर खालिस्तान का ख्वाब देख रहा है https://t.co/kzM55Xd82drtMphzqonw"
UID_1286609049265038823,TID_9233778818295991641,@wWAMKybK5 पाकिस्तान में सरदार का ये हाल है https://t.co/v7aQzpv25NTLoMiAgZe6
UID_2545380785810658086,TID_13412511623746591774,"पाकिस्तान में सरदार का ये हाल है,और यहाँ का सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है। https://t.co/ozLpfn2OgHJg4c6iij2X"
UID_2812142416380153410,TID_9708421388772331386,"पाकिस्तान में सरदार का ये हाल है,और यहाँ के सरदार मुल्लो के साथ खालिस्तान का स्वप्न देख रहा है। https://t.co/UfbUjl5Zf6oHFe1ToESe"
UID_15876588654021674805,TID_5776149112869113214,"Due to flood, the family has been living like this for a week. 
#Bihar https://t.co/fxmt7S8ed77evN~vJWcl"
UID_818114958549671659,TID_2764452344865299491,I got a copy of the letter President Trump left behind for @c25Idufq https://t.co/ERINMpvkfuGlcZr:eRdZ
UID_6412551403794625167,TID_8629949830713355369,Trumps letter to President Joe Biden !!! https://t.co/7h0LtuvTPy2C1_Fow7zJ
UID_16434641660086517464,TID_5594340594157023875,President Trump left a letter at the White House for President-elect Joe Biden. https://t.co/fcZmHtW7QsRpDo880r1S
UID_10358745849949018962,TID_4036865286222189543,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
@furUukNwpyvmqR @g6evfW1rA7o2_HX @woLjlQyTSiw71p @p9JBeYL8J0g4ES @eIazZBZ0kUud @mhe55gnx_9 @r0W2eiAaCOiKY @hn6EBJFfOupazC @mFkyP_QIXu4 @qBSuAYlkx2d8e @YKL2H9vbFeIaS @cPtvGWNXSq6kT"
UID_8872768434372632893,TID_5123829885539049177,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_7613755241567938058,TID_18271143761103340021,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?????
@gw0csCtqP8Iy"
UID_13521429564545775798,TID_15993337252559351292,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ? https://t.co/DecVQKSctdj02q0TjXox"
UID_5570747035633169371,TID_14293820788007440478,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@dfAREX18lY1D4Pj @egNpdA0Kvuo9 @xSWyPpV75Fi08 @lD8bXHni @pxC8H2Wa @iPfR9UlAqjJGP"
UID_555100415734022549,TID_4946469758335826385,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
#Bycottjio
#bycottambaniadani"
UID_9192396822299493338,TID_12568319230560937039,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
@e9PnEOw"
UID_8199481209285769520,TID_9416836457883163293,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है। https://t.co/Xkm8FZoJYOBKvp5wwGXD
UID_14819923791925059960,TID_18141093575375829300,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@cAiqL3WpJYJnM"
UID_3729032948228580020,TID_12229450910700422619,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?

If you agree = Retweeet"
UID_3838776815099894576,TID_15366962066093866938,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।

निष्पक्ष जांच करनी चाहिए ।"
UID_15960311013149624096,TID_18062057724204869487,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?

If you agree = Retweeet"
UID_15305313902999557988,TID_5914334271759858505,"@oRLfV2xHG8Og खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है  #KisanoKiMaanoDushyant"
UID_1533262724377955546,TID_13528408601513485113,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
#FarmersRejectSCcommittee"
UID_10771503598369132081,TID_6582011872117581208,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@exBJwJv_zOXgfOk https://t.co/tpxkDrZc64yQ5bcyahRb https://t.co/f:wPe6S~Uv:F5xkVICPW"
UID_12190428834299079806,TID_11577545979499758353,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#StopJio"
UID_6813543541836860290,TID_1866329396630201485,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_1021444467668376933,TID_4802279734337143682,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
#FarmersRejectSCcommittee"
UID_7979416452179473964,TID_7716944152078842495,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_12944368624182785822,TID_15898701263633791288,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं!
 और बर्ड फ्लू का नाम दिया जा रहा है ........?
उदाहरण - फिल्म 2.0 देखी है ना🙏

@xSFMd5OpCWI @guqJYUns3KM @d1voULMYuLSO @xgzvsqN5_0Cg"
UID_1897710735273891954,TID_6976235878540767824,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
@nC9brEdkSTm"
UID_457953479902231595,TID_14606845196444656090,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ...
#BurnFarmLawsOnLohri"
UID_8465434318234352890,TID_6582123537050462461,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।

निष्पक्ष जांच करनी चाहिए ।"
UID_6804752990120803040,TID_15207796616287943985,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?

#boycottjiosim"
UID_7560059199346458586,TID_13372001311302626481,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।

#ModiPuppetCommittee
#FarmersProtests #FarmersAppealLawsRepeal #FarmerSuicideModiQuiet"
UID_10831117951858542382,TID_6272114968073656672,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_3308887833124508295,TID_7338910808600922417,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ? https://t.co/r5_PjJf6ceV14SZ0tJbs"
UID_6356126378553147008,TID_9114401882173012676,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?

#किसान"
UID_4297381734312837630,TID_2432110297278162598,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है? क्या यह सच है?

@gpmiLJTnZT5 @vzYDIkWxGky @kgskw_x @nnqqWcHv @wzB49kSPrJ @xX4Mi3f7R @uwlUn7UsORKGr @u34yj2JbRZFI"
UID_3190098349987670448,TID_14522984587579126628,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@qDDe2UZqLotL6y
@l9q3e7WckQ0
@t7bAWw0PR0"
UID_12645110784306541127,TID_5852821769143686389,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
@dsECF4Ym2qW1N @li1tlpHNIWV @i78eSwOEaKTyfU @vXYNkL5xKQ @t1nOFr0D9I87CPO @okPHX6KY @ezyyy8gYqKt2Q @vYtbmfI_oqst"
UID_6900775451183186967,TID_733441796186202312,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@eSadCJrv @dEClFc1P @hqud79fa @tM77DmnX https://t.co/TAP2jq5jlUBXADd3XjW3"
UID_1157795774751614592,TID_6190373928216937828,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_15983589626461698703,TID_4437788828537181135,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है|

जो सहमत है RT करे"
UID_1900808944662805970,TID_16096335541225585336,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_1998348512894529821,TID_7981225011027557163,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?"
UID_14793906942726959007,TID_18278487907574582374,#FarmersApealLawsRepeal खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_11129302604662744547,TID_15789254547379647060,#खबर फैल रही है कि #Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और #बर्ड_फ्लू का नाम दिया जा रहा है।👍👍👍
UID_9366004447659005045,TID_13566814312726506491,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
क्या आप सभी सहमत है अपना विचार रखें?"
UID_6553008133800342526,TID_6825350337688003036,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
@cPtvGWNXSq6kT 
@g6RVI69XYnhjMr"
UID_9448835925716903866,TID_7731667701948783700,@pdzN2bOVe0qik भारत सरकार ने अभी तक 5G स्पेक्ट्रम की नीलामी नहीं की है तो ऐसे में 5G टेस्टिंग का सवाल ही नहीं उठता है. ''खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है'' इस तरह के दावे पूरी तरह झूठ हैं.
UID_1172210786554183244,TID_15020854199305137301,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?"
UID_1203333931454697455,TID_17109604941721847761,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है? क्या यह सच है? 
🤔🤔🤔"
UID_1133182922919933992,TID_4062389294891619209,"@iLBDiAnnbi0C58 @sfwdlOFuwF93_rn खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?"
UID_16406796149984900944,TID_8517993446512717797,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_8687870817462273020,TID_3129658898664871230,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है। @kGoTFb3gKAmkD8  @ruhJjOEWGPut7o  @cEgwONL_76WX
UID_136847776547412368,TID_16278022885290274172,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?@g3ZsWA6GtR_1p5C @enslfyfOQi0 @ye6uij4BbcIvH4W"
UID_7964289825513102537,TID_7071397491194825066,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।

अब ये मत कहना कि अखबार की खबर पुरानी है? 
जब पहले पक्षियों के मरने की वजह 5जी हो सकती है तो अब भी हो सकती है। 

जमीदार ।। https://t.co/LSg_ZtXuXN7pq:XYFl37"
UID_4215628614918346816,TID_12400630338468734990,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?🙄🙄🙄🙄"
UID_10222932766445854326,TID_16356683430214730720,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
Confuse 🤔??"
UID_13252968810643575371,TID_3709989396427938171,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?

#boycottjiosim"
UID_8695252596771535464,TID_13673134760156817073,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ??
#boycottjiosim"
UID_15994322292426771169,TID_8952259427437727907,"साइंन्टिस और डाॅक्टर के ज़रिए से खबर फैल रही है कि ""Jio के 5G"" टेस्टिंग से पक्षी मर रहे हैं, और ""बर्ड फ्लू"" का नाम दिया जा रहा है...🤔
क्या यह सच है...?"
UID_10897061341403693682,TID_6809650597405840278,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है। #jio #26th_को_झंडा_किसान_फहरायेगे #KisanAandolan #26JanDelhiTractorParade @
UID_10677693119565230118,TID_14063796643598163723,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है। @oDlOzCJIzUd_ @cAiqL3WpJYJnM @cZsMcEPs1U01 @pAwZLzMlXmNN41I @hn6EBJFfOupazC 
@hCCQemyWzUH @lMNWZ9FnKPI7 @gpmiLJTnZT5 @mK6slKgXiQLVlI"
UID_16380506747043990649,TID_1085427830199197569,"खबर फैल रही है कि Jio के 5G टेस्टिंग से

 पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।"
UID_8156257900067581878,TID_13218735378920201452,"भारत में खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?"
UID_15633982208879026903,TID_7582092779652184359,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है। https://t.co/iGmttX_uaFBi~N5NECZw
UID_11139424904984210024,TID_2860730964565220959,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ? 
अगर ऐसा है तो #रिट्वीट"
UID_11729591388610848468,TID_12213145777785599265,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_7524394862553397417,TID_767827707190702275,"सच्चाई यही है
।

खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?"
UID_4010929591823928224,TID_17157124197664642184,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_11278896789641443779,TID_2412567922792802567,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_3822117217266994992,TID_11048052402824352498,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#KisanMareSarkarSoye"
UID_17424001363550344408,TID_15819653961685249914,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#StopJio"
UID_4537092149216176681,TID_6658955700766366395,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_13338370743427323163,TID_1457729324895189908,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
जरा कोई पता करो यार... लफड़ा है क्या https://t.co/DeqxHS7gPH1q1by3dEru"
UID_621836687738483444,TID_9438292906772839158,"Chunni Lal Sahu (@exBJwJv_zOXgfOk) Tweeted:
खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ? (https://t.co/bVjv9bYCFAiOn8MGxtGQ"
UID_10145510370932083931,TID_15451256697404912501,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@ebhHQcYPFS3K"
UID_6834644848640190108,TID_1008391011744055440,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है ?
@fRv8aaRID0kvtTa"
UID_2943277531500731472,TID_154356640975530470,खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
UID_5715342906684687056,TID_6047321318944887895,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#कृषि_निजीकरण_बंद_करो"
UID_3858526539587713301,TID_14557962035454177627,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है।
#FarmersAppealLawsRepeal 
#बचेगा_किसान_प्रगति_करेगा_हिंदुस्तान"
UID_15305313902999557988,TID_8015900907712571640,"खबर फैल रही है कि Jio के 5G टेस्टिंग से पक्षी
मर रहे हैं और बर्ड फ्लू का नाम दिया जा रहा है   #FarmersRejectSCcommittee https://t.co/VU4Ts_ht:pv5OmhV6rzU"
UID_8243469818628207973,TID_16368113675537907307,"हिंदुस्तान की सन्नारी ओ,

अपने भाई से दूर जाहिल के पास क्यो जा रही हो ,
क्या मिलेगा ? ?
लव जिहाद का आखिरी पड़ाव....
""मौत""

#लव_जिहाद https://t.co/KrG6zzprS_HJxWYXynpU"
UID_12349174180583370292,TID_17146363653543772170,"1.पहला फोटो में जिंदा
2.दूसरे फोटो में शादी का कार्ड
3.तीसरे फोटो में सिर ही नहीं
प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया।
नतीजा -  ""मौत""
#लव_जिहाद 😠😠😠
घटना - जोधपुर की
@ee2AleqTgXhXEm @tdNM1uRixbd @qnIXnUoYvm85zPB @ceufZKApPhrvi @o2XnkgqIBL5d0U4 @dwjSGy0272wNO https://t.co/1N7H~gQOhE8_k9kPUI19"
UID_598463089820178225,TID_15533764625387717275,"बधाई हो 
सुना है कि प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव सफलतापूर्वक पार कर लिया।

पता नहीं कब इन लड़कियों को अकल आएगी 🤦‍♂️🤦‍♂️ https://t.co/JMmP_Dhh~TnUBJz5daoX"
UID_11610012609799719760,TID_17248866948392294313,"बधाई हो 
अंतिम चरण पुरा हुआ।
सुना है कि प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव पास कर लिया है https://t.co/X--~bv2huPwsjqbuMthl"
UID_5755377899477139752,TID_2552658731958942793,"प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया😔

""मौत""

#लव_जिहाद 😠😠😠😠 https://t.co/1yGNZEjjnc3nMXhQ1bSv"
UID_16463164868914367926,TID_7938638462216811762,"RT @r7Xsg5oDEB: Ab kya kahen inko, Rona bhi nahin aata. Lekin parivaar waalo ka soch kar dukhi hoti hun. This incident is from Jodhpur, Rajasthan. https://t.co/4tk9:8uIHMw0ttNxHL:f"
UID_14403969697893986987,TID_17555645702234185481,"प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया 

""मौत""

#लव_जिहाद https://t.co/jdk:7mRdezQWfRGz6bJd"
UID_81699525519056173,TID_4708284280326471191,"बधाई हो .....  मेरा वाला ऐसा नही है हेनी.!
सुना है कि प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव पास कर लिया है.! जोधपुर राजस्थान की रहने वाली प्रेरणा व्यास और उसके परिवार ने बड़े ही धूमधाम से मुस्लिम लड़के के साथ शादी की थी कुछ दिन के पश्चात यह परिणाम सामने आया है https://t.co/:G8jvZI3Rc4EG8dzgRob"
UID_3316089466130404873,TID_6058956927237528835,"Ab kya kahen inko, Rona bhi nahin aata. Lekin parivaar waalo ka soch kar dukhi hoti hun. This incident is from Jodhpur, Rajasthan. https://t.co/1NwNgOvWasO72F~lrvnU"
UID_3348155112133602751,TID_5356689231937292864,"आखिर #प्रेरणा_व्यास ने भी लव जिहाद का आखिरी पड़ाव पास कर ही लिया
निकाह के समय बहुत सुर्खिया बटोरी थी,आज भी अंतिम सुर्खी के साथ दुनिया से विदा।

खैर हमें तो लोग कहते है कि हम धार्मिक बीमार है और उनके हिसाब से सब मुल्ले एक जैसे नही होते।
और बढ़ाओ भाईचारा....😷
#लव_जिहाद https://t.co/-DkjfELPLp:ojbVBsgr7"
UID_9369209890561176814,TID_17958427053506797081,"आखिर #प्रेरणा_व्यास ने भी लव जिहाद का आखिरी पड़ाव पास कर ही लिया 
निकाह के समय बहुत सुर्खिया बटोरी थी 

खैर हमें क्या हमें तो लोग कहते है कि हम धार्मिक बीमार है और उनके हिसाब से सब मुल्ले एक जैसे नही होते और बढ़ाओ भाईचारा इनके साथ ।

#लव_जिहाद https://t.co/vX5bTgVplBeTNwcID~rq"
UID_10331146568936018901,TID_13583944290404562938,"प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया ।

""मौत""

#लव_जिहाद 😠😠😠😠
@rXfOwhnj0U690 @mDiNLvuO6T https://t.co/6l62Baqwf8Me18Au2kJE"
