,Tweet_ID,User_ID,Tweet_Text
514,TID_5767203304358221314,UID_10084482484125550931,https://t.co/ROQIT3A-2rEkk:PBUhtG
515,TID_16910314162622066513,UID_9164465222277276840,@wRphZWfSfMPp_ 1/2 इस घटना के विरोध में मृतक के परिजनों द्वारा उनके घर पर जनाजे के दौरान विरोध प्रदर्शन के दौरान मांगे की गई थी गई थी। उसी दौरान मृतक के परिजन द्वारा इस तरह का भाषण भी दिया गया था। तत्समय नियमानुसार कार्यवाही की गई थी।
516,TID_16408449347979164740,UID_10525315090857498339,"सरकार का खून ऐसे दृश्यों को देख कर के नहीं खोलता
 यह किसी भी पार्टी किसी भी संगठन का क्यों ना हो इसके ऊपर सख्त से सख्त कार्रवाई हो https://t.co/nqhAu_B0:KwGUhwSuveW"
517,TID_2806157338943135727,UID_230168087096622152,"The Queen died peacefully at Balmoral this afternoon.

The King and The Queen Consort will remain at Balmoral this evening and will return to London tomorrow. https://t.co/yhRxAG8kACuKM3eWsJaB"
518,TID_16975519309854872991,UID_796577350544804935,"This is the wife of the Vice President of Ukraine. She is fighting for her Motherland.

Massive Respect! 🙌🇺🇦❤

#UkraineWar #StandWithUkraine https://t.co/ZgE1E49pHlGaP6c9g-i~"
519,TID_7740499409669015276,UID_12368085028102192773,"A video,showing what can happen when 2 EVs collide.Note that both sides of #freeway have been shut down,there are no fire apparatus present because,once a #lithium #battery ignites, it cannot be easily #extinguished &amp; the fumes are toxic.
⁦@sZ6DTQJ⁩ ⁦@kyp1OWIyc⁩ FYI https://t.co/RIJp-IUMY22i7Im8fw0X"
520,TID_2579385580315145703,UID_14205114812585475472,इस प्यार को मैं क्या नाम दूं??? https://t.co/zmEEdx~jUUjS6DJ8djVU
521,TID_12766735542086387530,UID_12952342431195624003,"विपक्ष ने कर लिया स्वीकार,
तीसरी बार में 400 पार! https://t.co/uzVIY8aB6U6gsHJSJMij"
522,TID_13199630714691269360,UID_14835632773286172188,Best Brahmastra Review 😂👌 https://t.co/CCUydo8j4CvKtsWEJflW
523,TID_17616596898359727179,UID_4415846038316376019,આજરોજ દિલ્હીમાં @u4gXP93MHwc7eA જી ના સપોર્ટમાં લાખો કાર્યકર્તાઓ ઉમટી પડ્યા..! https://t.co/wBjaikxYF87WOYBRBVUl
524,TID_10605537943538832146,UID_7910002507449204530,"Thread🧵

List of celebrities/creators who chose to speak for their own country instead of Palestine

1. Rahul Tewatia https://t.co/2n3dBFqKIlZDWn1Jl~QI"
525,TID_10987900277092077177,UID_1573600688325899716,Modi’s democracy⬇️⬇️. Shambhu/Khanori border. https://t.co/SITpL_s-JgeMHvLib0Vb
526,TID_6523191455363470565,UID_3070312656587798770,ट्रेन के होरन से इनको दिक्कत हो रही थी नमाज पढ़ने में इसलिए पत्थर फेंक रहे हैं  😡 https://t.co/lYIkd:uoENA77e8IN1TW
527,TID_13438550851240739500,UID_214644813850887764,Blood boils 😡😡😡😡 https://t.co/EGH4ZQTFW273tfsuJexE
528,TID_13497637005064254330,UID_1818556515538143771,"VIDEO | ""One of my colleagues pushed me down and saved my life"": First-hand account of the incident by PTI Journalist Pankaj Srivastava, who was on the spot in Prayagraj. https://t.co/CFNY0_vI72HCXO-9P8kQ"
529,TID_7113369996245641470,UID_3664965644779738933,ये हैं वो सभी 28 साधु जिन्होंने बच्चों के जिम्स काट कर किडनी निकाल कार्य उन्हें मार डाला. https://t.co/45dtJBjbwnazQNe22y1E
530,TID_11409420896552731376,UID_6924221805236641664,"लड़की के साथ सरेआम जबरदस्ती करने वाले दो युवक अरेस्ट... वीडियो से हुई पहचान
बाकी की तलाश जारी

बिहार के गया में मगध मेडिकल थाना क्षेत्र के गुलरियाचक गांव में एक लड़की से चार-पांच मनचलों द्वारा अश्लील हरकत करने के वायरल वीडियो मामले में त्वरित कार्रवाई करते हुए पुलिस ने दो https://t.co/l7ldDyrWvgT6izzIfZVs"
531,TID_14919977333376403018,UID_11156911702212360499,"Hindus Celebrating Holi in India 🇮🇳 ( festival of colour)? No, This visual is from a housing society in Dhaka, Bangladesh 🇧🇩on Eid al-Adha / Bakrid 2023 ! https://t.co/2rBwvvM3GB5m77LnnldX"
532,TID_6762958393570272608,UID_12990336403188175064,@kHdUCVWmvrC   @hzDyNjBIc   @c4lgMGTwpPwM  @eNAvBKPHgYUw  @q1gEpedhBMJge ... all these red arrows are Christian church right next to Golden Temple https://t.co/kn_M_fi5tL2v4U2baSWV
533,TID_2044236810840463988,UID_13145170244503254647,"फाइनल मैच के बीच नरेंद्र मोदी स्टेडियम में हनुमान चालीसा का पाठ।

#INDvsAUSfinal https://t.co/qSoG~CFEk7HHPGbalLE_"
534,TID_13856947818059978653,UID_5628233779366326688,Exit poll in AP. 💪 https://t.co/D8~~V:6YnP6NLczBybqB
535,TID_10581224312337169612,UID_13202344203768770526,@w00wt4dkDvH70Fu This is fake news. The situation at Mira Road station is normal.
536,TID_17362748490288089119,UID_9581967438219904243,"We have addressed a letter to the CEO, Election commission to take action appropriate &amp; necessary towards the act of spreading hatred, lies with intention to tarnish image of formal CM of the state Shri Digvijaya Singh Ji.

@xR6EAbTkXCeZMy @rbHJMYcr3Lt_ @cRb6yI4WvI @eLta3 @obBneT https://t.co/wcmND0STjHFaScp0Fo8x"
537,TID_13105905385454764370,UID_4120518444047409308,"Fact check புல்லுருவிகள்லாம் லைன்ல வாங்கடா...👇👇

#CMStalinInUS #MKStalinInUS https://t.co/B:8FUW:AN0s_ub34se_-"
538,TID_12999381711721466648,UID_6527071319150264557,"*GUJ : सूरत के कपड़ा व्यापारी Sekhar Agarwal  के घर से ED ने बरामद किया 2000 और 500 के बंडलों का अंबार, गिनती के लिए मंगाई गई मशीन*

*पहले कांग्रेस मे था... अब आप मे जुड़ गया है*
*चम्मचो मे मची भगदड हुए निराश* https://t.co/370mINu~x0d1BSf~I~JQ"
539,TID_11640368037425174796,UID_10900136712446544504,केरल के इस वीडियो को देखें और दुनिया भर में अभी फॉरवर्ड करें । 6 महीने बाद फॉरवर्ड करने का कोई लाभ नहीं है part -1 https://t.co/qL4FmRywDiKdx9AOnOqz
540,TID_5657201020638604857,UID_5073816043008255837,"इस वीडियो को इतना RT
करो कि ये मुस्लिम सूवर जहां भी हो पकड़ा जाए😡😡 
#ViralVideo 
https://t.co/U93t1swOzQ_Yf0InHeFO https://t.co/Wh-z_hxrdbL-h3CJennp"
541,TID_16682526965430956654,UID_9770952670893428037,अलवर में मुसलमानों ने हिंदुओं को घरों में घुस कर लाठी डंडों से मारा 😴 https://t.co/C3VgAybuQBid58klDpFn
542,TID_12639753036028859812,UID_14511678309306173030,"Huge blast in UP's Bulandshahr, in the house of Mohd. Shafiq, reports @tcTxf_tSdo 

Chemical filled drums recovered from his house. 4 confirmed to be killed.

Police and forensic teams on spot.

#news https://t.co/tZB302N2haOtuI_Gq0Ls"
543,TID_4001861731087411349,UID_18039631475344146688,"The New Parliament Building is still under construction. During Budget Session, the Hon'ble President will address Members of two Houses in the existing Parliament House Building."
544,TID_200998697065622037,UID_5073816043008255837,"ये है ईसाई धर्म गुरु 
देखो इनका ट्रेनिंग भक्ति करने का.... 🙄😂😂😂

हिन्दू और हिन्दू संत के बारे में बहुत ही टिप्पणीया होती है कुछ इनके बारे में भी बोलिये........!! https://t.co/eCYBRZoe3V9U1dOnYUxE"
545,TID_4417656687725671341,UID_17540443514545761816,https://t.co/7cx8h88DAoiwYpibX18e
546,TID_12416666747010406664,UID_13724631457490530087,"Big difference, wouldn't you say https://t.co/lFv3uV0GGkiCrc:JGtYI"
547,TID_14804871368485443375,UID_11476199224535778311,"VVPAT पर्चियां 'सुरक्षित' रखी जा रहीं, जिस तरह #SupremeCourtOfIndia ने अपना फैसला 'सुरक्षित' रखा हुआ??

ये कौन लोग हैं और बिना गिनती किए पर्चियों को इस तरह सील किए बिना खुले में कहां ले जा रहे? इसका जवाब @f_OSHoNR यहां देगा या अदालत में?

#VVPAT_Slips_Scam 
#EVM_मशीन_मुर्दाबाद https://t.co/Y2GzVKO:H_Zud0tSmxc_"
548,TID_1740233069200111062,UID_1503599941270031281,This gold medal is true testament that dreams come true irrespective of circumstances. Way to go Jyothi Yaraaji 🥇 🇮🇳 https://t.co/Gpmt0qVxN_3zqeCz9ah_
549,TID_13799890762522908400,UID_6412838074856162205,"क्या आप जानते हैं.......????

#महात्मा_गांधी कभी #ब्रिटिश_आर्मी में #सार्जेंट_मेजर थे
और
उन्हें ब्रिटिश सेना में शानदार काम करने के लिए दो #पदक भी मिले थे?? https://t.co/-GN54w:m0xg-_~y_dlWT"
550,TID_11592807582104047195,UID_11157387917865146869,"Why Channi Led Punjab Congress Government Not Arrested Those Who Raised Slogans Of Khalistan Zindabad Yesterday ? 

Shame On Congress!

#PresidentRuleInPunjab 

https://t.co/zCrRp-38qRkQwtxwI2wv"
551,TID_1807323161779582910,UID_11846140559357633334,"This photograph was clicked by a Australian Tourist in Colva beach, South Goa &amp; it's a 'message to entire Planet Earth by mother Nature'. 🏞️

RT and share it maximum !! https://t.co/WLoCQLr7yIvc9Q:wI7Nq"
552,TID_7682992940843307501,UID_7997381738838165742,"पत्थर फेंकने वाली महिलाओं की विदाई रस्म..

🙏🚩🙏 https://t.co/6FWvJ5~8m~XZ6qaSK-ls"
553,TID_893558686195438367,UID_4238291107580547842,मुगलसराय से सोनू किन्नर की जीत के बजाय भाजपा प्रत्याशी को जिताने के लिए सोनू किन्नर को 138 वोटों से हारा दिखा कर और प्रशासन ने भाजपा प्रत्याशी मालती देवी की जीत की घोषणा कर दी।जिससे सारे किन्नर रिकाउंटिंग की मांग करने लगे रिकाउंटिंग में सोनू किन्नर 397 वोट से विजयी घोषित किया गया https://t.co/cv6Wx4RbM17iozk7iPb5
554,TID_9274727678645584271,UID_9300559018238353728,"बिहार के निर्वाचित जनप्रतिनिधि जनता के प्रतिनिधि हैं, बिहार के प्रवक्ता होते हैं, तमिलनाडु के डीजीपी के प्रवक्ता न बनें।

बिहारी आवाम के हक़-हक़ूक़, मान-सम्मान, जान-माल की रक्षा करने का माद्दा हो तो पद पर रहें अन्यथा, इस्तीफ़ा दें।

जमुई धधौर के पवन यादव की पत्नी को जवाब दो? https://t.co/TRSex~b5Y~Zc6n0ciYX4"
555,TID_7252444040213773237,UID_13827101875051926207,"A very tragic incident of bomb blast in D I khan today. 5 lost and 21 injured. This evening visited at hospital to share the their pains.
This dollar war which is imposed on us by sick minded generals.
#StopStateTerrorism
#StopPakiMafia https://t.co/6l2yW0N3Wppa:6DuJi94"
556,TID_15476833560767199080,UID_8485426947407739247,The war room that we created in Karnataka was able to give very valuable contributions to the Party https://t.co/M2FigS5AHLccHYa68-pU
557,TID_11321348098020369251,UID_18321797265837355402,https://t.co/OuvVY4J7as~e1SlY:4SA
558,TID_5291312187669678351,UID_10710102527680200904,"जटायु का झुंड पहुंचा अयोध्या
विलुप्त गिद्ध कहाॅं से आये अयोध्याजी?

चमत्कार या संयोग ।
🔥🔥🚩

जो हो रहा है सचमुच अद्भुत ही हो रहा है और जिसने अपने जीवन काल में यह सब देख लिया उसका परम सौभाग्य ही कहा जायेगा

""अयोध्या"" में दिखाई दे रहा गिद्धों का झुंड

लोग बोले रहे हैं कि राम https://t.co/Dlc:dLSpq8IQ6mT3sA:O"
559,TID_5695997528144475012,UID_214079171071510622,Desmentimos rotundamente la emisión de cualquier fallo judicial contra cualquier deportista internacional en Irán. Es motivo de preocupación que la publicación de noticias tan infundadas pueda eclipsar los crímenes de lesa humanidad y los crímenes de guerra contra la oprimida https://t.co/6XW6nbzytUJ8:gLCRQvX
560,TID_2152236793577964673,UID_11543042544322571683,"Success has many fathers. Failure is an orphan.

Here is CPI(M) and BJP trying to take credit for a project fully funded by Kerala State, which was one of many infrastructure projects initiated by Late Sri. Oomen Chandy.

This project was conceived by the first Oomen Chandy Govt https://t.co/cEcc~dHkNMyb8eFPTyGU"
561,TID_17530634138969321388,UID_3357719625991924194,"मध्यप्रदेश में कांग्रेस का बड़ा विकेट गिरा,दिग्गी राजा हिट विकेट आउट https://t.co/nfYmvj0QSW8q7wu:iuYK"
562,TID_9948582342955095477,UID_12239459095082072327,"Kukke Subramanya is one of the most powerful, most visited temples in the southern part of the country, not just karnataka. 
Devotees spend a good amount of time and money for various sevas there.
What is the motive of the state govt to  appoint a person of different faith as"
563,TID_14828586098807032042,UID_6821289688956454605,@jo6QO_7G2uU My friends recently went to Kerala. They came back and told me - no need at all to go there. Almost on the brink of becoming an Islamic state. Only the fear of Indian army is keeping them from openly declaring it. Most temples in ruins or in shabby condition (not repaired after
564,TID_5400219883415123335,UID_5245198821381064634,"कतिपय ट्विटर हैंडल एवं सोशल मीडिया के माध्यम से यह असत्य/भ्रामक खबर सार्वजनिक रुप से प्रसारित की जा रही है कि अयोध्या में राम मंदिर समारोह के दौरान फूल फेंकने पर दलित लड़के विष्णु को आयोजको ने पीटा।
#ayodhyapolice इस असत्य एवं भ्रामक खबर का खण्डन करती है। 
https://t.co/dwd2:C-_hb1VwAkHeB1g https://t.co/Lw2d:ZvUZ:BXzUhjEYRy"
565,TID_11782200413367782900,UID_13086019429289440165,*लो भाई उतर गया बुखार* https://t.co/jujcVj9~ju0SGVBTN9yC
566,TID_10154323171952282242,UID_12672160100992911752,"बाबा केदारनाथ धाम में श्रद्धालुओं को लेकर जा रहे हेलीकॉप्टर क्रैश में कई लोगों के हताहत होने की खबर बेहद कष्टदायी है। 

इस हादसे में जान गंवाने वाले सभी लोगों के परिवारजनों के प्रति गहरी संवेदना व्यक्त करता हूं। ईश्वर सभी को संबल प्रदान करे।  
#Kedarnath #HelicopterCrash https://t.co/93hFjAF55nMxtGWEN:HU"
567,TID_8228284317984192642,UID_16798991016793159190,Singh: No source said anything (to media). I am arguing in court.
568,TID_1768454627375477110,UID_1090406016431067805,हमारे अन्नदाताओं का आशीर्वाद और दुआएँ जो थी इन सबके साथ..  😊🇮🇳👍
569,TID_3074295248108880353,UID_898598248193751560,"हिंदुओं इस वीडियो को ज्यादा से ज्यादा री ट्वीट करो जिससे मोदी सरकार योगी जी तक यह वीडियो पहुंच जाए,सरकार को अगर इन जिहादि से निपटना है तो हम हिंदू इनसे निपटने के लिए सैनिक के साथ कंधे से कंधा मिलाकर साथ देने को तैयार हैं  जिहादी को हम देश से भागा कर देश में शांति चाहते।@hqud79fa https://t.co/mWatKCKBoQpw75zJTBKg"
570,TID_8314348909860131305,UID_1829666063907418566,"@onSWeHWk1_56B ಸುದ್ದಿಯ ಸತ್ಯಾಸತ್ಯತೆಯನ್ನು ತಿಳಿದುಕೊಳ್ಳುವ  ತಾಳ್ಮೆ ಇಲ್ಲವೇ ? ಅಷ್ಟೊಂದು ಆತುರ ಏಕೆ. ಇದು ಕೊಡಗು ಜಿಲ್ಲೆ ಶನಿವಾರಸಂತೆಯಲ್ಲಿ 2021 ರಲ್ಲಿ ದಾಖಲಾದ ಪ್ರಕರಣ ಮತ್ತು ನ್ಯಾಯಲಯದಲ್ಲಿ ಇದೆ. ಸುಳ್ಳು ಸುದ್ದಿಯನ್ನು ಸತ್ಯ ವೆಂದು ಬಿಂಬಿಸುವ ನಿಮ್ಮ ಮೇಲೆ ಏಕೆ ಕ್ರಮ ಕೈಗೊಳ್ಳಬಾರದು https://t.co/5vqo0NKVn_TN-9a9T0kM
https://t.co/zKPde8:ywIb-2Jvz_6ht"
571,TID_9825420312104742175,UID_15695308596826891447,"Lucknow, UP: Several Muslim women gathered outside the Congress office this morning at 8 : 00 AM. They had gathered to demand the fulfillment of Rahul Gandhi's pre-election announcement to provide women with a monthly stipend of 8,500 rupees. 

""We came here because we were https://t.co/ePVJuuk_bbhnmd0AL2jf"
572,TID_2333430096391787589,UID_7183191481808678996,"We realise that there’s a lot of interest in the results of the @usPPHMnTKF Axis My India exit poll. But please be certain that any ‘poll’ you see before 6:30 pm on June 1 is fake. It’s good to have so much buzz around our poll, but we don’t want that there be any confusion as a https://t.co/NYxnmJ0kt~vds-sn5EX0"
573,TID_3927880882333257609,UID_4212824311564544902,भाई ने तो EVM के कर डाले टुकड़े टुकड़े गुस्से में दिमाग खराब मोदी जी के चक्कर में https://t.co/vV-jzrGoNe5Xlq7IMneK
574,TID_4197395867518778202,UID_16253487389105587502,"""#SSPBareilly की जनपद वासियों से अपील""
जनपद बरेली के विभिन्न क्षेत्रों में बच्चा चोरी होने संबंधी फैल रही अफवाहों के खण्ड़न एवं बिथरी चैनपुर पर प्राप्त तहरीर की जांच में वीडियो फुटेज से बच्चे की अपहरण की बात नहीं पायी गयी है, उक्त के सम्बन्ध में .@nCQBe6M_z3Na की बाइट।
#UPPolice https://t.co/Fy8_I20Z0cOB0t9-7rfT"
575,TID_902294883620431385,UID_10056035597379298500,"One of the saddest things you'll see: #MahsaAmini's father dancing for his 22 year old daughter at her grave. She insisted he promise to dance on her wedding. He's keeping his promise.

#IranProtests2022 #IranRevolution
https://t.co/ONyjMWY~G9lUNFvbGkNy"
576,TID_2567852609212724700,UID_4027659185572408367,"@jrT33rEXe4OtFDU This video is of 26 Dec 2021  from a Bike March in Remembrance of Chhote Sahibzade in Sirhind Punjab, not in ferozpur. Stop Defaming Punjab and Sikhs https://t.co/e27Ct-2Gqj5SLWqbFSsR"
577,TID_5847400921543002247,UID_13086019429289440165,"*यह मदरसा छाप नमाज़ पढ़ने के लिये खंभे पे चढ़ा था*

*देवबंद के मौलवी मदनी ने इसे तकरीर में बताया* 

*जितना उंचाइ से नमाज पड़ोगे खुदा उतनी जल्दी सुनेगा*

*काश ये बात सुबह सुबह अज़ान देने वाले मुल्ले भी समझ जातै* https://t.co/L7_oQhNYNKBHCMc455ym"
578,TID_257649942890965623,UID_204983861865975034,"Time that our judiciary stop being lenient and start giving death sentences for such brutal acts!
Why show humanity to an inhuman monster?! 
Also the accuse is parsi not muslim but irrespective of that stop making everything about religion!"
579,TID_966186116717071031,UID_6964523502058136476,"मेवात में जिहादी झुंड के सामने लाचार हरियाना पुलिस ने मुकेश कुमार को गिरफ़्तार करने पर मेरे कुछ प्रश्न। #ReleaseMukeshKumar 

१- मुकेश जी जैसे वरिष्ठ पत्रकार को गुरुग्राम पुलिस ने गुंडों की तरह कैसे उठाया ? 

२- गिरफ्तार करने पुलिस यूनिफ़ॉर्म में क्यों नहीं गई ? 

३- मेवात के"
580,TID_17518270103247054062,UID_6571998825717412031,बुलंदशहर में ज्वेलरी शॉप लूट के आरोपी अब्दुल को खुर्जा पुलिस ने किया ढेर। https://t.co/YxrKqjkh_2IVzYlk7b5_
581,TID_17198369036006580310,UID_6202682668547786671,"Ayodhya, Uttar Pradesh | A truck full of firecrackers, on the way for fireworks at the time of consecration of Ram temple, caught fire; fireworks went on for hours

Video Source: X

#RamMandirPranPratishta #Ayodhya #RamMandir https://t.co/OSO3C8Nxk1b9VAf9QJBH"
582,TID_3053190029808256133,UID_6256196056916100073,"@hsNk78ke @g0BGdHlVmC5KVg5 हिजाब अधिकारों की लड़ाई लड़ने वाली ये लड़की 'मुस्कान' याद है? 

वह अब लंदन में है।

कर्नाटक में भाजपा के विरोध के बाद करियर और जीवन सेट!

सरकार बदली, काम हुआ, टूलकिट पूरा।
अब इसे लंदन में हिजाब नहीं चाहिए , सिर्फ स्कूल में ही चाहिए था?? https://t.co/Qvklbt-IahSqNtGOWDHC"
583,TID_13331847144796305455,UID_5024374222902652665,"मोदी सरकार, अबकी बार 400 पार: कांग्रेस अध्यक्ष https://t.co/xyna-ykTm7FAmZHHgDky"
584,TID_5029453259286650959,UID_6166060503655546234,मोदी जी का गारंटी - आएगा तो मोदी ही
585,TID_13214760805552715433,UID_756302643679591788,"عاجل
مجزرة المعمداني . صاروخ حماس نفسه إطلاق فاشل سقط على رؤوس الأبرياء.
هناك صور واقمار تصور لا تحاولوا الكذب. https://t.co/2rNMm7HeTFH:5Qsvm0O4"
586,TID_6614832782935978549,UID_10096482933887008565,@l9Ayu73yg See this video. I don't need your recommendation for any kind of job. https://t.co/gX41EyhWSrfn3HPuiCo2
587,TID_5853739256916103055,UID_9184860740791100576,"Image permanently imprinted on the surface of Moon today onward as Tyres of rover has this imprint, as there is no air on moon hence these marks will be forever. https://t.co/LuCQFli6UH9tAsKPoQuN"
588,TID_16876080544385485585,UID_6667947571825593006,"🚆 Vande Bharat, Amrit Bharat और Namo Bharat trains की त्रिवेणी! https://t.co/Nu::wBc:XiKeX1mQ8VmW"
589,TID_8402646513926331079,UID_751833550414163245,"Celebrations will continue like this for some time &amp; who else can celebrate more than the war room guys ??? It’s your day guys enjoy ❤️🔥

#KarnatakaElectionResults https://t.co/SuxbW0HFJ269apbnpAHq"
590,TID_2723493868629638878,UID_7302756462405150452,"After huge protest, Tamil Nadu govt stops the demolition of 200-year-old Shiv temple.
The 200-year-old temple, spread over an area of 4,000 square feet is situated in Coimbatore Corporation’s 7th ward -Goldevins, Duraiswamy Nager, Ramalakshmi Nagar region.
year-2022 https://t.co/:fs3eNYXGnCF_FNM0Hxa"
591,TID_12382530916692681232,UID_16371204876076456164,बेंगलुरु में एक पॉपकॉर्न स्टॉल के शांतिप्रिय मालिक को नमक की जगह पेशाब से पॉपकॉर्न बनाते रंगे हाथों पकड़ा गया! https://t.co/ezK5YGy4jPOW1SDdsd98
592,TID_10308161349954349764,UID_16832112123385225811,"दामाद ने दहेज में मांगी मोटरसाइकिल, ससुर ने सबके सामने चप्पल से सूत दिया , Video वायरल | https://t.co/NtnKdNfZCAEJ60xVsl-m"
593,TID_13802592084971778709,UID_16463164868914367926,"Lionel Messi hugging Antonia Farías, the head cook of the Argentina national team.
https://t.co/01n82XeuXWSOn_3MDs2m"
594,TID_4007610167223630469,UID_8884657679344064562,सरकार का खून ऐसे दृश्यों को देख कर के नहीं खोलता https://t.co/IOGs3RoFhHL4O-myeK-l
595,TID_10865418787283405789,UID_6200822895972596244,"The hooliganism displayed by Punjab CM Bhagwant Mann is only a revelation of his true personality.

Punjabis are known for their rich culture, grace &amp; social skills. Punjab definitely doesn't deserve this embarrassment!! https://t.co/oUJjJS16xoIdn:2KQr7g"
596,TID_5590341755446782372,UID_13239459514569807484,"@m79rGrOpvbIDuP हिजाब अधिकारों की लड़ाई लड़ने वाली ये लड़की 'मुस्कान' याद है?  वह अब लंदन में है।  कर्नाटक में भाजपा के विरोध के बाद करियर और जीवन सेट!  सरकार बदली, काम हुआ, टूलकिट पूरा। @s2aKN7KdoQ
पूरी जिन्दगी it cell में भा ज पा प्रचार करने वाले दरी बिछाते मिल जाते हैं https://t.co/QhjokMQsM6PXb8amL-N3"
597,TID_8373418541011572622,UID_11571200218323982925,"बागपतथाना सिघावली छेत्र :

अमीनगर सराय में पाकिस्तान का झंडा लहरा रहे अराजक तत्वों को स्थानीय लोगो ने पकड़ा 

पुलिस के हवाले कर दिया ✨🔥🤨 https://t.co/4KVdbvgrnRk4kCR2pSLS"
598,TID_9198444417281194100,UID_14383407112143304814,🚨🇱🇧🇺🇸 Hezbollah published footage of their anti-ship missiles as US carrier groups sit in the Eastern Mediterranean. https://t.co/udL1oT6F6fa6Rwkcp4A2
599,TID_15511650319172441341,UID_14343644341069878234,"LG ने दिल्ली की मुफ़्त बिजली रोकी‼️

46 लाख परिवारों, किसानों, वकीलों और 1984 दंगा पीड़ितों को FREE Bijli मिलनी बंद हो जाएगी

Delhi Govt की बिजली Subsidy की File LG लेकर बैठ गए हैं

Tata, BSES ने चिट्ठी लिखी—उनके पास सब्सिडी की सूचना नहीं आई तो वो Billing शुरू करेंगे

—@f_hMmDNVc https://t.co/tvduF7XE4bhptcAM2pL5"
600,TID_13703267565045124410,UID_5713772265755073021,पहला प्यार कभी भुलाया नहीं जाता इन्हें भी पता हैं की कांग्रेस से गद्दारी करकर इन्होंने अपने पूर्वजों का भी अपमान किया हैं और BJ पार्टी में इनकी कोई इज्ज्त नहीं हैं @x20OybYcE2c @f0OSwCMjEY4AcB @bgduIEsBbIfYLTS @chaetkgIl0 @vzYDIkWxGky @jI_9U9hoK https://t.co/R-ZS5zNT~kZNdNI4jc_~
601,TID_3902061981429923105,UID_2104874372015830041,"@jm1L20 This Holi video in Delhi Metro is not a fake or deepfake video 

Here is the high resolution video and the original link :  https://t.co/_W4CMx5ii5rWx~cW5S:S

#DelhiMetro https://t.co/Y1:8d9ex~fsixoa6I-Y~"
602,TID_10684606730237964260,UID_4813594634238647986,UPDATE | #Kolkata: #ED raids underway at a businessman's premises in connection with a money laundering case. Over 50 crores cash recovered and being counted by ED officials during the searches in Kolkata related to mobile gaming app fraud case. Counting is still on. https://t.co/wA2In537niQx4wZJJ6Kg
603,TID_15766251593524106289,UID_8020498135571319065,"@rgUvR3Zg0S @xi3HfFPH4yoP Dear Anand,

Clarification: The audio in the referred clip does NOT belong to Dr Jamshed J Irani, Former Managing Director, Tata Steel.

Request you to refrain from propagating false/fake news. Seek your cooperation.

Regards,
Team Tata Steel
https://t.co/YKEvRLfhaeigJo~b4cqA"
604,TID_6295934295404024252,UID_7308845644555975993,50+15 = 73 😎 https://t.co/qGWwkIvJ4j3ZWcruO83n
605,TID_3298846368886588419,UID_3573498313935219135,"First, Islamic Jihad launches a failed missile at Israel that hits the Palestinian population in Jabaliya and kills children, and then they release a reports accusing the IDF of killing those same children they killed!
Share the truth! https://t.co/G6The:H92_AmxSJlHwLq"
606,TID_6153478449194000983,UID_10967532738848815324,"#Ronaldo could be given 99 lashes for kissing an Iranian fan

In September, during a visit to Iran, Ronaldo met his fan Fatima, a disabled girl, hugged and kissed her, which is 'HARAM' as per Islamic #Sharia Law

If Ronaldo ever returns to Iran, he will be arrested, get 99 lashes https://t.co/jjgUJ6fxjokTNuN8bZyk"
607,TID_2581484778388890186,UID_14356395013270516188,पहचानते तो होंगे आप लोग? https://t.co/hkcFfR1Uvd9gbHpd2aEd
608,TID_9757065767807179203,UID_6964523502058136476,"रेलवे यह कैसे सहन करता है  रेल मंत्री @fUAv5wnxkvv67Im ji ? 
@sBgUllRpcMPa https://t.co/OfM5jXLzXQE60yXl8oXS"
609,TID_7609049615316167115,UID_2599309733104865846,शब्दो की मर्यादा 😂😂 https://t.co/xi-pA7~xyiq-SWQQSjWM
610,TID_4830838906116596986,UID_13164424049458222549,केदारनाथ यात्रा पैदल मार्ग पर श्रद्धालुओं के साथ मारपीट व अभद्रता होने पर कोतवाली सोनप्रयाग में अभियोग पंजीकृत कर सख्त कार्यवाही की गयी है। घोड़ा संचालकों के लाईसेन्स निरस्तीकरण की कार्यवाही की गयी है। https://t.co/ZnaTN0qRuZSUlm5F8eq0
611,TID_12516261858593833819,UID_9033555209900360649,"Teri yaadein aati hai
Teri yaadein aati hai
Teri yaadein aati hai
Kuchh baatein aati hai

 https://t.co/W_I8wLD0Bvlh7IyPnYyI"
612,TID_17253047964496245015,UID_16309058773424688532,"I'm finally done!
#megalodon #meg #animation #digitalart #CGI #3D https://t.co/mAfumJIUcXRKxot:p78I"
613,TID_10199053332991995155,UID_16371204876076456164,"चीन में सार्वजनिक स्थानों पर नमाज़, और धार्मिक आचरण की अनुमति नहीं है।

चीन में सार्वजनिक जगह पर नमाज़ अदा करते उइगुर मुस्लिम की क्रूरतापूर्वक दूसरे समुदाय के व्यक्ति द्वारा पिटाई की गई। https://t.co/S:OnPU2tJs-pQFbc7eqR"
614,TID_16595965854270347416,UID_6882133881035999448,"It is falsely reported that the education department of the Karnataka state government has issued guidelines regarding dress code for Anganwadi cooking staff &amp; has asked women not to wear bangles.

The fact is - the Central government has issued guidelines for PM POSHAN scheme, https://t.co/ZwBLtyGJ-1ljSzaW4o0b"
615,TID_13276356233373280553,UID_14082160998700892758,"@bBeMrXlA0UGSDIa Yes Ashish.
funny thing is ppl have asked me to provide the original paper😅😅 https://t.co/OqB1Nu44~5kpIFP_lscP"
